InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
539039,21811,CHRISTMAS HANGING HEART WITH BELL,48,12/15/2010 15:00,1.25,13124.0
539039,21822,GLITTER CHRISTMAS TREE WITH BELLS,6,12/15/2010 15:00,1.95,13124.0
539039,21802,CHRISTMAS TREE HEART DECORATION,36,12/15/2010 15:00,0.42,13124.0
539039,21803,CHRISTMAS TREE STAR DECORATION,36,12/15/2010 15:00,0.42,13124.0
539039,21792,CLASSIC FRENCH STYLE BASKET GREEN ,3,12/15/2010 15:00,6.75,13124.0
539039,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12/15/2010 15:00,4.95,13124.0
539039,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,12/15/2010 15:00,4.95,13124.0
539039,21206,STRAWBERRY HONEYCOMB  GARLAND ,10,12/15/2010 15:00,1.65,13124.0
539039,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,10,12/15/2010 15:00,2.55,13124.0
539039,79321,CHILLI LIGHTS,4,12/15/2010 15:00,4.95,13124.0
539039,84879,ASSORTED COLOUR BIRD ORNAMENT,40,12/15/2010 15:00,1.69,13124.0
539039,22630,DOLLY GIRL LUNCH BOX,6,12/15/2010 15:00,1.95,13124.0
539039,22629,SPACEBOY LUNCH BOX ,6,12/15/2010 15:00,1.95,13124.0
539039,21984,PACK OF 12 PINK PAISLEY TISSUES ,12,12/15/2010 15:00,0.29,13124.0
539039,21982,PACK OF 12 SUKI TISSUES ,12,12/15/2010 15:00,0.29,13124.0
539039,21981,PACK OF 12 WOODLAND TISSUES ,12,12/15/2010 15:00,0.29,13124.0
539039,22631,CIRCUS PARADE LUNCH BOX ,2,12/15/2010 15:00,1.95,13124.0
539039,22585,PACK OF 6 BIRDY GIFT TAGS,10,12/15/2010 15:00,1.25,13124.0
539039,22635,CHILDS BREAKFAST SET DOLLY GIRL ,3,12/15/2010 15:00,9.95,13124.0
539039,22634,CHILDS BREAKFAST SET SPACEBOY ,3,12/15/2010 15:00,9.95,13124.0
539039,79302M,"ART LIGHTS,FUNK MONKEY",3,12/15/2010 15:00,2.95,13124.0
539039,22469,HEART OF WICKER SMALL,8,12/15/2010 15:00,1.65,13124.0
539039,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12/15/2010 15:00,2.95,13124.0
539039,22383,LUNCH BAG SUKI  DESIGN ,20,12/15/2010 15:00,1.65,13124.0
539039,20726,LUNCH BAG WOODLAND,10,12/15/2010 15:00,1.65,13124.0
539039,22382,LUNCH BAG SPACEBOY DESIGN ,10,12/15/2010 15:00,1.65,13124.0
539039,22662,LUNCH BAG DOLLY GIRL DESIGN,20,12/15/2010 15:00,1.65,13124.0
539039,20725,LUNCH BAG RED RETROSPOT,10,12/15/2010 15:00,1.65,13124.0
539039,22219,LOVEBIRD HANGING DECORATION WHITE ,72,12/15/2010 15:00,0.85,13124.0
539039,22291,HANGING CHICK CREAM DECORATION,24,12/15/2010 15:00,1.45,13124.0
C539054,84949,SILVER HANGING T-LIGHT HOLDER,-2,12/15/2010 16:34,1.65,17044.0
C539054,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,12/15/2010 16:34,4.95,17044.0
C539054,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,-1,12/15/2010 16:34,16.95,17044.0
539076,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,12/16/2010 8:03,7.65,16525.0
539076,82482,WOODEN PICTURE FRAME WHITE FINISH,36,12/16/2010 8:03,2.1,16525.0
539076,84884A,ANT WHITE WIRE HEART SPIRAL,30,12/16/2010 8:03,3.39,16525.0
539076,21259,VICTORIAN SEWING BOX SMALL ,4,12/16/2010 8:03,5.95,16525.0
539076,48138,DOORMAT UNION FLAG,10,12/16/2010 8:03,6.75,16525.0
539217,22630,DOLLY GIRL LUNCH BOX,12,12/16/2010 12:46,1.95,15394.0
539217,22629,SPACEBOY LUNCH BOX ,12,12/16/2010 12:46,1.95,15394.0
539217,22659,LUNCH BOX I LOVE LONDON,12,12/16/2010 12:46,1.95,15394.0
539217,21843,RED RETROSPOT CAKE STAND,6,12/16/2010 12:46,10.95,15394.0
539217,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/16/2010 12:46,2.95,15394.0
539217,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/16/2010 12:46,2.95,15394.0
539217,85099F,JUMBO BAG STRAWBERRY,10,12/16/2010 12:46,1.95,15394.0
539217,85099B,JUMBO BAG RED RETROSPOT,20,12/16/2010 12:46,1.95,15394.0
539217,22385,JUMBO BAG SPACEBOY DESIGN,10,12/16/2010 12:46,1.95,15394.0
539217,22386,JUMBO BAG PINK POLKADOT,10,12/16/2010 12:46,1.95,15394.0
539217,22663,JUMBO BAG DOLLY GIRL DESIGN,20,12/16/2010 12:46,1.95,15394.0
539217,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,12/16/2010 12:46,2.95,15394.0
539217,20713,JUMBO BAG OWLS,10,12/16/2010 12:46,1.95,15394.0
539217,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,12/16/2010 12:46,1.95,15394.0
539217,22766,PHOTO FRAME CORNICE,8,12/16/2010 12:46,2.95,15394.0
539217,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/16/2010 12:46,2.95,15394.0
539217,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/16/2010 12:46,2.55,15394.0
539217,22784,LANTERN CREAM GAZEBO ,6,12/16/2010 12:46,4.95,15394.0
539217,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,12/16/2010 12:46,2.95,15394.0
539217,48138,DOORMAT UNION FLAG,2,12/16/2010 12:46,7.95,15394.0
539217,22674,FRENCH TOILET SIGN BLUE METAL,12,12/16/2010 12:46,1.25,15394.0
539217,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,12/16/2010 12:46,1.49,15394.0
539217,22507,MEMO BOARD RETROSPOT  DESIGN,4,12/16/2010 12:46,4.95,15394.0
539217,22567,20 DOLLY PEGS RETROSPOT,12,12/16/2010 12:46,1.25,15394.0
539250,22782,SET 3 WICKER STORAGE BASKETS ,4,12/16/2010 13:44,9.95,15157.0
539250,22783,SET 3 WICKER OVAL BASKETS W LIDS,4,12/16/2010 13:44,7.95,15157.0
539250,22511,RETROSPOT BABUSHKA DOORSTOP,8,12/16/2010 13:44,1.25,15157.0
539250,22512,DOORSTOP RACING CAR DESIGN,8,12/16/2010 13:44,1.25,15157.0
539250,22223,CAKE PLATE LOVEBIRD PINK,12,12/16/2010 13:44,1.95,15157.0
539250,22222,CAKE PLATE LOVEBIRD WHITE,12,12/16/2010 13:44,1.95,15157.0
539250,22108,PING! MICROWAVE PLATE,8,12/16/2010 13:44,1.25,15157.0
539250,21112,"SWISS ROLL TOWEL, PINK  SPOTS",24,12/16/2010 13:44,1.25,15157.0
539250,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,12/16/2010 13:44,1.25,15157.0
539250,21110,LARGE CAKE TOWEL PINK SPOTS,24,12/16/2010 13:44,1.95,15157.0
539250,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,12/16/2010 13:44,1.95,15157.0
539250,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,12/16/2010 13:44,1.25,15157.0
539250,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,24,12/16/2010 13:44,0.85,15157.0
539250,85174,S/4 CACTI CANDLES,32,12/16/2010 13:44,1.95,15157.0
539250,85059,FRENCH ENAMEL WATER BASIN,8,12/16/2010 13:44,1.25,15157.0
539250,85054,FRENCH ENAMEL POT W LID,12,12/16/2010 13:44,1.25,15157.0
539250,20802,SMALL GLASS SUNDAE DISH CLEAR,72,12/16/2010 13:44,0.42,15157.0
539250,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,12,12/16/2010 13:44,1.85,15157.0
539250,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,12,12/16/2010 13:44,1.25,15157.0
539250,85035C,ROSE 3 WICK MORRIS BOX CANDLE,12,12/16/2010 13:44,1.25,15157.0
539250,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,12,12/16/2010 13:44,1.25,15157.0
539250,85034C,3 ROSE MORRIS BOXED CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,84823,DANISH ROSE FOLDING CHAIR,2,12/16/2010 13:44,7.95,15157.0
539250,84820,DANISH ROSE TRINKET TRAYS,8,12/16/2010 13:44,1.25,15157.0
539250,84818,DANISH ROSE PHOTO FRAME,24,12/16/2010 13:44,0.85,15157.0
539250,84817,DANISH ROSE DECORATIVE PLATE,24,12/16/2010 13:44,0.42,15157.0
539250,84819,DANISH ROSE ROUND SEWING BOX,16,12/16/2010 13:44,0.85,15157.0
539250,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,12/16/2010 13:44,3.95,15157.0
539250,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,12/16/2010 13:44,0.85,15157.0
539250,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,32,12/16/2010 13:44,0.85,15157.0
539250,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,32,12/16/2010 13:44,0.85,15157.0
539250,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,32,12/16/2010 13:44,0.85,15157.0
539250,22394,PAPERWEIGHT KINGS CHOICE ,12,12/16/2010 13:44,0.85,15157.0
539250,22393,PAPERWEIGHT VINTAGE COLLAGE,12,12/16/2010 13:44,0.85,15157.0
539250,22391,PAPERWEIGHT HOME SWEET HOME,12,12/16/2010 13:44,0.85,15157.0
539250,22390,PAPERWEIGHT CHILDHOOD MEMORIES,12,12/16/2010 13:44,0.85,15157.0
539250,22263,FELT EGG COSY LADYBIRD ,48,12/16/2010 13:44,0.19,15157.0
539250,22264,FELT FARM ANIMAL WHITE BUNNY ,48,12/16/2010 13:44,0.19,15157.0
539250,22259,FELT FARM ANIMAL HEN,48,12/16/2010 13:44,0.42,15157.0
539250,22258,FELT FARM ANIMAL RABBIT,48,12/16/2010 13:44,0.42,15157.0
539250,22190,LOCAL CAFE MUG,24,12/16/2010 13:44,0.85,15157.0
539250,21774,DECORATIVE CATS BATHROOM BOTTLE,24,12/16/2010 13:44,0.42,15157.0
539250,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,12/16/2010 13:44,0.42,15157.0
539250,21619,4 VANILLA BOTANICAL CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,21616,4 PEAR BOTANICAL DINNER CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,21617,4 LILY  BOTANICAL DINNER CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,21618,4 WILDFLOWER BOTANICAL CANDLES,12,12/16/2010 13:44,1.25,15157.0
539250,21615,4 LAVENDER BOTANICAL DINNER CANDLES,24,12/16/2010 13:44,1.25,15157.0
539250,21620,SET OF 4 ROSE BOTANICAL CANDLES,24,12/16/2010 13:44,1.25,15157.0
539250,20705,MRS ROBOT SOFT TOY,8,12/16/2010 13:44,1.95,15157.0
539250,20704,MR ROBOT SOFT TOY,8,12/16/2010 13:44,1.95,15157.0
539250,10135,COLOURING PENCILS BROWN TUBE,20,12/16/2010 13:44,0.42,15157.0
539250,20803,SMALL PINK GLASS SUNDAE DISH,36,12/16/2010 13:44,0.42,15157.0
539264,21110,LARGE CAKE TOWEL PINK SPOTS,24,12/16/2010 15:02,1.95,15224.0
539264,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,12/16/2010 15:02,1.95,15224.0
539264,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/16/2010 15:02,1.25,15224.0
539264,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/16/2010 15:02,1.25,15224.0
539264,37446,MINI CAKE STAND WITH HANGING CAKES,8,12/16/2010 15:02,1.45,15224.0
539264,37449,CERAMIC CAKE STAND + HANGING CAKES,8,12/16/2010 15:02,8.5,15224.0
539264,47567B,TEA TIME KITCHEN APRON,3,12/16/2010 15:02,5.95,15224.0
539264,47566B,TEA TIME PARTY BUNTING,5,12/16/2010 15:02,4.65,15224.0
539264,84991,60 TEATIME FAIRY CAKE CASES,24,12/16/2010 15:02,0.55,15224.0
539264,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,12/16/2010 15:02,1.49,15224.0
539264,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,12/16/2010 15:02,2.95,15224.0
539264,84987,SET OF 36 TEATIME PAPER DOILIES,12,12/16/2010 15:02,1.45,15224.0
539282,22834,HAND WARMER BABUSHKA DESIGN,24,12/16/2010 15:45,0.85,16770.0
539282,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/16/2010 15:45,2.95,16770.0
539282,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 15:45,2.95,16770.0
539282,22865,HAND WARMER OWL DESIGN,12,12/16/2010 15:45,2.1,16770.0
539282,22273,FELTCRAFT DOLL MOLLY,6,12/16/2010 15:45,2.95,16770.0
539282,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,12/16/2010 15:45,3.75,16770.0
C539302,22759,SET OF 3 NOTEBOOKS IN PARCEL,-12,12/16/2010 17:33,1.65,15392.0
539311,22926,IVORY GIANT GARDEN THERMOMETER,4,12/16/2010 17:53,5.95,14643.0
539311,35607A,PINK FLUFFY CHRISTMAS DECORATION,24,12/16/2010 17:53,0.19,14643.0
539311,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,48,12/16/2010 17:53,0.42,14643.0
539311,22467,GUMBALL COAT RACK,36,12/16/2010 17:53,2.1,14643.0
539311,22670,FRENCH WC SIGN BLUE METAL,24,12/16/2010 17:53,1.25,14643.0
539311,22674,FRENCH TOILET SIGN BLUE METAL,24,12/16/2010 17:53,1.25,14643.0
539311,21773,DECORATIVE ROSE BATHROOM BOTTLE,24,12/16/2010 17:53,0.42,14643.0
539311,22223,CAKE PLATE LOVEBIRD PINK,12,12/16/2010 17:53,1.95,14643.0
539311,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",40,12/16/2010 17:53,0.42,14643.0
539311,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",40,12/16/2010 17:53,0.42,14643.0
539311,82613D,METAL SIGN CUPCAKE SINGLE HOOK,40,12/16/2010 17:53,0.42,14643.0
539311,84819,DANISH ROSE ROUND SEWING BOX,32,12/16/2010 17:53,0.85,14643.0
539311,84821,DANISH ROSE DELUXE COASTER,24,12/16/2010 17:53,0.21,14643.0
539311,84823,DANISH ROSE FOLDING CHAIR,6,12/16/2010 17:53,7.95,14643.0
539311,85059,FRENCH ENAMEL WATER BASIN,8,12/16/2010 17:53,1.25,14643.0
C539329,20733,GOLD MINI TAPE MEASURE ,-300,12/17/2010 9:37,0.72,16013.0
C539329,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-500,12/17/2010 9:37,2.55,16013.0
539330,37449,CERAMIC CAKE STAND + HANGING CAKES,8,12/17/2010 9:38,8.5,12370.0
539330,37446,MINI CAKE STAND WITH HANGING CAKES,8,12/17/2010 9:38,1.45,12370.0
539330,22962,JAM JAR WITH PINK LID,12,12/17/2010 9:38,0.85,12370.0
539330,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,12/17/2010 9:38,4.25,12370.0
539330,22113,GREY HEART HOT WATER BOTTLE,4,12/17/2010 9:38,3.75,12370.0
539330,22313,OFFICE MUG WARMER PINK,6,12/17/2010 9:38,2.95,12370.0
539330,22312,OFFICE MUG WARMER POLKADOT,6,12/17/2010 9:38,2.95,12370.0
539330,POST,POSTAGE,3,12/17/2010 9:38,40.0,12370.0
539398,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,12/17/2010 11:53,4.95,12471.0
539403,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/17/2010 12:21,3.95,12647.0
539403,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,12/17/2010 12:21,1.65,12647.0
539403,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,12/17/2010 12:21,1.25,12647.0
539403,21789,KIDS RAIN MAC PINK,24,12/17/2010 12:21,0.85,12647.0
539403,22625,RED KITCHEN SCALES,2,12/17/2010 12:21,8.5,12647.0
539403,21272,SALLE DE BAIN HOOK,12,12/17/2010 12:21,1.25,12647.0
539403,22452,MEASURING TAPE BABUSHKA PINK,6,12/17/2010 12:21,2.95,12647.0
539403,22968,ROSE COTTAGE KEEPSAKE BOX ,4,12/17/2010 12:21,9.95,12647.0
539403,22505,MEMO BOARD COTTAGE DESIGN,4,12/17/2010 12:21,4.95,12647.0
539403,POST,POSTAGE,2,12/17/2010 12:21,18.0,12647.0
539403,22626,BLACK KITCHEN SCALES,1,12/17/2010 12:21,8.5,12647.0
539422,85099B,JUMBO BAG RED RETROSPOT,10,12/17/2010 14:23,1.95,13033.0
539422,22386,JUMBO BAG PINK POLKADOT,10,12/17/2010 14:23,1.95,13033.0
539422,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/17/2010 14:23,1.95,13033.0
539422,22385,JUMBO BAG SPACEBOY DESIGN,10,12/17/2010 14:23,1.95,13033.0
539422,22381,TOY TIDY PINK POLKADOT,5,12/17/2010 14:23,2.1,13033.0
539422,22380,TOY TIDY SPACEBOY  ,5,12/17/2010 14:23,2.1,13033.0
539422,22663,JUMBO BAG DOLLY GIRL DESIGN,10,12/17/2010 14:23,1.95,13033.0
539422,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/17/2010 14:23,1.95,13033.0
539422,22357,KINGS CHOICE BISCUIT TIN,4,12/17/2010 14:23,4.25,13033.0
539422,22358,KINGS CHOICE TEA CADDY ,6,12/17/2010 14:23,2.95,13033.0
539422,22654,DELUXE SEWING KIT ,3,12/17/2010 14:23,5.95,13033.0
539435,21731,RED TOADSTOOL LED NIGHT LIGHT,36,12/17/2010 14:46,1.65,12691.0
539435,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,12/17/2010 14:46,2.95,12691.0
539435,20750,RED RETROSPOT MINI CASES,4,12/17/2010 14:46,7.95,12691.0
539435,21452,TOADSTOOL MONEY BOX,12,12/17/2010 14:46,2.95,12691.0
539435,POST,POSTAGE,1,12/17/2010 14:46,18.0,12691.0
539465,22697,GREEN REGENCY TEACUP AND SAUCER,72,12/19/2010 11:38,2.55,16684.0
539465,22699,ROSES REGENCY TEACUP AND SAUCER ,72,12/19/2010 11:38,2.55,16684.0
539465,21844,RED RETROSPOT MUG,144,12/19/2010 11:38,2.55,16684.0
539465,22659,LUNCH BOX I LOVE LONDON,128,12/19/2010 11:38,1.65,16684.0
539465,22629,SPACEBOY LUNCH BOX ,64,12/19/2010 11:38,1.65,16684.0
539465,22423,REGENCY CAKESTAND 3 TIER,12,12/19/2010 11:38,12.75,16684.0
539465,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,12/19/2010 11:38,6.95,16684.0
539465,21531,RED RETROSPOT SUGAR JAM BOWL,48,12/19/2010 11:38,2.1,16684.0
539465,21843,RED RETROSPOT CAKE STAND,12,12/19/2010 11:38,10.95,16684.0
539465,21314,SMALL GLASS HEART TRINKET POT,96,12/19/2010 11:38,1.85,16684.0
539465,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,72,12/19/2010 11:38,1.69,16684.0
539465,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,144,12/19/2010 11:38,1.69,16684.0
C539711,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,12/21/2010 12:38,4.95,13319.0
C539711,22940,FELTCRAFT CHRISTMAS FAIRY,-4,12/21/2010 12:38,4.25,13319.0
C539866,22300,COFFEE MUG DOG + BALL DESIGN,-3,12/23/2010 10:20,2.55,12427.0
C539866,22634,CHILDS BREAKFAST SET SPACEBOY ,-4,12/23/2010 10:20,8.5,12427.0
C539866,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,12/23/2010 10:20,7.65,12427.0
C539956,35004C,SET OF 3 COLOURED  FLYING DUCKS,-15,12/23/2010 12:55,4.65,12980.0
540247,20785,FUSCHIA RETRO BAR STOOL,1,1/5/2011 15:56,39.95,15464.0
540247,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,1/5/2011 15:56,2.95,15464.0
540247,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,1/5/2011 15:56,0.85,15464.0
540247,22966,GINGERBREAD MAN COOKIE CUTTER,2,1/5/2011 15:56,1.25,15464.0
540247,21218,RED SPOTTY BISCUIT TIN,1,1/5/2011 15:56,3.75,15464.0
540247,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,1/5/2011 15:56,9.95,15464.0
540247,37475,SET/4 COLOURFUL MIXING BOWLS,1,1/5/2011 15:56,9.95,15464.0
540247,22426,ENAMEL WASH BOWL CREAM,1,1/5/2011 15:56,3.75,15464.0
540247,22425,ENAMEL COLANDER CREAM,1,1/5/2011 15:56,4.95,15464.0
540247,22429,ENAMEL MEASURING JUG CREAM,1,1/5/2011 15:56,4.25,15464.0
540247,22637,PIGGY BANK RETROSPOT ,3,1/5/2011 15:56,2.55,15464.0
540247,22383,LUNCH BAG SUKI  DESIGN ,1,1/5/2011 15:56,1.65,15464.0
540247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/5/2011 15:56,2.95,15464.0
540247,21260,FIRST AID TIN,1,1/5/2011 15:56,3.25,15464.0
540247,22669,RED BABY BUNTING ,5,1/5/2011 15:56,2.95,15464.0
540247,85089,CANDY SPOT BUNNY,3,1/5/2011 15:56,2.95,15464.0
540247,22752,SET 7 BABUSHKA NESTING BOXES,1,1/5/2011 15:56,8.5,15464.0
540247,48194,DOORMAT HEARTS,1,1/5/2011 15:56,7.95,15464.0
540247,48185,DOORMAT FAIRY CAKE,1,1/5/2011 15:56,7.95,15464.0
540247,48188,DOORMAT WELCOME PUPPIES,1,1/5/2011 15:56,7.95,15464.0
540247,20685,DOORMAT RED RETROSPOT,1,1/5/2011 15:56,7.95,15464.0
540247,21896,POTTING SHED TWINE,3,1/5/2011 15:56,2.1,15464.0
540247,22258,FELT FARM ANIMAL RABBIT,2,1/5/2011 15:56,1.25,15464.0
540247,22259,FELT FARM ANIMAL HEN,2,1/5/2011 15:56,1.25,15464.0
540247,22256,FELT FARM ANIMAL CHICKEN,2,1/5/2011 15:56,1.25,15464.0
540247,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,1/5/2011 15:56,2.55,15464.0
540247,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,1,1/5/2011 15:56,2.55,15464.0
540247,22470,HEART OF WICKER LARGE,2,1/5/2011 15:56,2.95,15464.0
540247,22469,HEART OF WICKER SMALL,2,1/5/2011 15:56,1.65,15464.0
540247,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,1/5/2011 15:56,6.75,15464.0
540247,22478,BIRDHOUSE GARDEN MARKER ,20,1/5/2011 15:56,1.25,15464.0
540247,35909A,RABBIT EASTER DECORATION,1,1/5/2011 15:56,2.95,15464.0
540247,35910A,MULTICOLOUR EASTER RABBIT ,2,1/5/2011 15:56,1.95,15464.0
540247,84581,DOG TOY WITH PINK CROCHET SKIRT,1,1/5/2011 15:56,3.75,15464.0
540247,84580,MOUSE TOY WITH PINK T-SHIRT,1,1/5/2011 15:56,3.75,15464.0
540247,85096,HILDA CANDY SPOT RABBIT,3,1/5/2011 15:56,3.75,15464.0
540247,21407,BROWN CHECK CAT DOORSTOP ,1,1/5/2011 15:56,4.25,15464.0
540247,22510,GINGHAM BABUSHKA DOORSTOP,1,1/5/2011 15:56,3.75,15464.0
540247,21411,GINGHAM HEART  DOORSTOP RED,2,1/5/2011 15:56,4.25,15464.0
540247,22508,DOORSTOP RETROSPOT HEART,1,1/5/2011 15:56,3.75,15464.0
540247,22127,PARTY CONES CARNIVAL ASSORTED,18,1/5/2011 15:56,1.25,15464.0
540247,20723,STRAWBERRY CHARLOTTE BAG,2,1/5/2011 15:56,0.85,15464.0
540247,20728,LUNCH BAG CARS BLUE,2,1/5/2011 15:56,1.65,15464.0
540247,22617,BAKING SET SPACEBOY DESIGN,2,1/5/2011 15:56,4.95,15464.0
540247,22382,LUNCH BAG SPACEBOY DESIGN ,3,1/5/2011 15:56,1.65,15464.0
540247,22507,MEMO BOARD RETROSPOT  DESIGN,2,1/5/2011 15:56,4.95,15464.0
540247,22824,3 TIER SWEETHEART GARDEN SHELF,1,1/5/2011 15:56,35.95,15464.0
540247,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,3,1/5/2011 15:56,2.1,15464.0
540247,22443,GROW YOUR OWN HERBS SET OF 3,1,1/5/2011 15:56,7.95,15464.0
540247,22442,GROW YOUR OWN FLOWERS SET OF 3,1,1/5/2011 15:56,7.95,15464.0
540247,21269,ANTIQUE CREAM CUTLERY SHELF ,1,1/5/2011 15:56,8.5,15464.0
540247,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,1/5/2011 15:56,2.95,15464.0
540247,21136,PAINTED METAL PEARS ASSORTED,8,1/5/2011 15:56,1.69,15464.0
540247,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1/5/2011 15:56,1.69,15464.0
540247,20717,STRAWBERRY SHOPPER BAG,3,1/5/2011 15:56,1.25,15464.0
540247,20718,RED RETROSPOT SHOPPER BAG,3,1/5/2011 15:56,1.25,15464.0
540247,21742,LARGE ROUND WICKER PLATTER ,1,1/5/2011 15:56,5.95,15464.0
540247,22315,200 RED + WHITE BENDY STRAWS,1,1/5/2011 15:56,1.25,15464.0
540247,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,1/5/2011 15:56,2.55,15464.0
540247,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,1/5/2011 15:56,2.55,15464.0
540247,22231,JIGSAW TREE WITH BIRDHOUSE,1,1/5/2011 15:56,1.45,15464.0
540247,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,1/5/2011 15:56,1.65,15464.0
540247,20886,BOX OF 9 PEBBLE CANDLES,2,1/5/2011 15:56,1.95,15464.0
540247,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,1/5/2011 15:56,4.95,15464.0
540247,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,1/5/2011 15:56,4.25,15464.0
540247,21416,CLAM SHELL LARGE,1,1/5/2011 15:56,3.75,15464.0
540247,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,6,1/5/2011 15:56,1.65,15464.0
540247,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,1/5/2011 15:56,1.65,15464.0
540247,22120,WELCOME  WOODEN BLOCK LETTERS,1,1/5/2011 15:56,9.95,15464.0
540247,22138,BAKING SET 9 PIECE RETROSPOT ,2,1/5/2011 15:56,4.95,15464.0
540247,21415,CLAM SHELL SMALL ,2,1/5/2011 15:56,2.1,15464.0
540247,21417,COCKLE SHELL DISH,3,1/5/2011 15:56,2.1,15464.0
540247,21413,PERIWINKLE T-LIGHT HOLDER,3,1/5/2011 15:56,1.25,15464.0
540247,22502,PICNIC BASKET WICKER SMALL,1,1/5/2011 15:56,5.95,15464.0
540247,21756,BATH BUILDING BLOCK WORD,1,1/5/2011 15:56,5.95,15464.0
540247,21754,HOME BUILDING BLOCK WORD,3,1/5/2011 15:56,5.95,15464.0
540247,21421,PORCELAIN ROSE LARGE ,3,1/5/2011 15:56,1.25,15464.0
540247,22782,SET 3 WICKER STORAGE BASKETS ,1,1/5/2011 15:56,24.95,15464.0
540247,22467,GUMBALL COAT RACK,1,1/5/2011 15:56,2.55,15464.0
